clean_tweet,Volume,Polarity,target
The price of Spaghetti alla Carbonara is 18 146 Satoshis or 0 00018146 BTC 1 BTC 60 564 90 USD 1 USD 1 651 Sat,2.15827931,0.2,-6
Get up to 100 00 of free Bitcoin 1 Sign up to Swissborg using this link 2 Deposit 50,2.035,0.222727273,-33.732145
Top 5 Cryptocurrencies Prices BTC 60 548 24 Bitcoin 0 48 ETH 2 162 16 Ethereum 0 23 BNB 567 7,0.58571315,0,26.732145
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,0.44360402,0.178787879,-9
The current price of bitcoin is 60 559 00 It has increased by 0 633 in the last 24 hours bitcoin btc cryptocurrency,3.77736059,0.178787879,-5
RT The current price of bitcoin is 60 559 00 It has increased by 0 633 in the last 24 hours bitcoin btc cryptocurre,8.3136608,0,-102
RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,3.23241768,0.1,4
RT New listing in USDT margined perpetual contract Currency BTT Time 15 00 on Apr 7 UTC 8 Bitcoin ETH BKK Blockcha,2.20836938,0.189393939,-38
RT New Listing BKEX will list TRIBE Trading pair TRIBE USDT Trading time 14 00 on Apr 4 UTC 8,5.42758294,0.095238095,-67
Guess not I guess ten buck in bitcoin is what I win it should get me to my 2k mark when bitcoin hits the 250 000 00 a pop,19.77185065,-0.105555556,113
The current price of Bitcoin is 60565 00 The current price of BCash is 673 91 or 0 01112705 BTC The current pr,6.85770937,0.178282828,-42.802872
RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,3.45642262,-0.083333333,-17.365468
RT New Listing BKEX will list ILV Trading pair ILV USDT Trading time 16 00 on Apr 1 UTC 8 Mor,1.40864639,0.322222222,16.451496
RT ETP Area New added underlyings in ETP Area BTT3L BTT3S Time 15 00 04 01 2021 UTC 8 More details https,0.28025995,0.477777778,0.65086596
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,1.91674005,0,-20.93402196
RT ETP Area New added underlyings in ETP Area WAVES3L WAVES3S Time 15 00 03 30 2021 UTC 8 More details htt,5.10826649,-0.083333333,4
bitcoin btc in SouthAfrica Blocks 679012 Supply 18681126 05832031 R914500 00 R915273 00,2.31984038,0.116666667,-19
1 Bitcoin price is 60520 52 0 52 1h 2 Ethereum price is 2162 25 0 34 1h 3 Binance Coin price is 571 9,0.24353466,0.080952381,0.29474
RT New Listing BKEX will list DRYCAKE Trading pair DRYCAKE USDT Trading time 20 00 on Mar 29 UTC 8,22.8222819,0.001010101,-87.29474
RT New Listing BKEX will list UNCX token Trading pair UNCX USDT Trading time 18 00 on Mar 24 UTC 8,9.65294528,0.046464646,-131
RT Bitcoin is seemingly gaining bullish momentum above USD 60 000 Ethereum could soon attempt a break above USD 2 200,29.32463965,0.145454545,-58
RT bitcoin btc in SouthAfrica Blocks 679012 Supply 18681126 05832031 R914500 00 R915273 00 R916,15.71343669,0.046464646,49
RT New Listing BKEX will list BOR Trading pair BOR USDT Trading time 22 00 on Mar 20 UTC 8,21.45155799,0,-62.95632832
Half hourly price update USDT BSV Bitcoin 267 63 Dead forks BTC Blockstream Turd Coin 60600 00 BCH BTrash 676 14,9.16778141,0.046464646,50.95632832
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,2.71434349,0.038888889,66
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,15.1930254,0.038888889,41
Tue Apr 13 07 31 21 2021 8 39 USD 60 665 00 Wght 231 447 Blk 679 014 Size 1 364 1 Txs 2 266 Pool 26 857 70 3 MB bitcoin,8.42508575,-0.044444444,-4
1 Bitcoin BTC Dollar 60 700 00 1 Bitcoin Cash BCH Dollar 6 77 16 1 Ethereum ETH Dollar 2 16,1.94122883,-0.044444444,21
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,0.265298,-0.044444444,0
RT 1 Bitcoin BTC Dollar 60 700 00 1 Bitcoin Cash BCH Dollar 6 77 16 1 Ethereum ETH Dollar 2 166 66,4.61301847,0,56
RT 1 Bitcoin BTC Dollar 60 700 00 1 Bitcoin Cash BCH Dollar 6 77 16 1 Ethereum ETH Dollar 2 166 66,4.08394341,0,-19
The BTC price is at 60667 84 right now Compared to the last tweet the price has increased by 1 9 0 00,6.39343499,-0.044444444,-17
Tue Apr 13 07 56 59 2021 0 24 USD 60 662 00 Wght 231 435 Blk 679 017 Size 1 585 3 Txs 1 353 Pool 26 395 70 7 MB bitcoin,0.564313,-0.044444444,-52.75012696
The price of Spaghetti alla Carbonara is 18 116 Satoshis or 0 00018116 BTC 1 BTC 60 664 20 USD 1 USD 1 648 Sat,2.46617403,0.038888889,-15.24987304
5 As Bitcoin BTCUSD never sleeps here is the 2 00 AM EST look on the daily chart for today Tue 13 APR,1.2343972,0.038888889,-4
Thoughts on BTC Bitcoin See flytheus s idea on TradingView below Trade it here,4.12800718,0.166666667,77
on the 04 13 2021 at 06 03 1BTC was worth 60700 00 Bitcoin Crypto BotcoinUSD Bitfinex,1.47226,0,21
RT ETP Area New added underlyings in ETP Area CAKE3L CAKE3S Time 15 00 04 13 2021 UTC 8 More details https,1.11465375,0,-57
The current price of bitcoin is 60 727 00 It has increased by 0 958 in the last 24 hours bitcoin btc cryptocurrency,1.15533833,0.166666667,41
RT montail 13 600 BTC has left exchanges in the last 24 hours on this dip 4 16 00 ETH has left today Supply just hit new all time,1.88977502,-0.044444444,-30.8212392
RT In one hour 18 00 UTC 2pm EDT new Bitcoin art auction hosted by Dollars Assange by Pascal Boyart 3,2.58158845,-0.005555556,-60.1787608
Bitcoin BTC Current Price 60 722 48 1 Hour 0 25 24 Hours 1 00 7 Days 3 01 btc bitcoin,0.98019468,-0.005555556,-2
The current price of Bitcoin is 60763 00 The current price of BCash is 680 15 or 0 01119349 BTC The current pr,5.1721093,-0.005555556,-1
RT 2 2 will also hold BTCST Net Deposit amp Trading Competition From April 7 at 00 00 AM to April 11 at 23 5,2.47942664,0.046464646,-65
Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,2.06797528,0.046464646,23
1 Bitcoin price is 60875 59 0 74 1h 2 Ethereum price is 2180 49 0 85 1h 3 Binance Coin price is 563 69,3.415797,-0.005555556,46
RT The Cricket is BACK 14 00 GMT IPL Place your bets now 1 SPunjab Kings 1 83 WINNER 2 R,5.95273358,-0.044444444,57
RT Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,1.20345224,0.023809524,10
RT bot REP Rocket Signal detected Pump Alert Detected Last Price 52 50900000 Let s watch the trade live on Binance https,0.16,-0.044444444,-31.050605
THIRD PROFIT MADE 76 000 TRADE SUMMARY GBP JPY INVESTED AMOUNT 100 000 00 PROFIT RATE 76 PROFIT MADE,2.19537762,0.023809524,31.050605
RT Binance Staking officially launches the 2nd Spring Staking promo a high yield locked staking activity Stake your TR,0.80565593,0.166666667,22
The price of Spaghetti alla Carbonara is 18 104 Satoshis or 0 00018104 BTC 1 BTC 60 703 50 USD 1 USD 1 647 Sat,1.561521,0,48
Top 5 Cryptocurrencies Prices BTC 60 752 79 Bitcoin 0 34 ETH 2 160 86 Ethereum 0 06 BNB 54,1.43051881,0,4
Europe UEFA ChampionsLeague 20 00 GMT PSG Place your bets with Bitcoin amp crypto on,5.80984788,0.189393939,66
RT Europe UEFA ChampionsLeague 20 00 GMT PSG Place your bets with Bitcoin amp crypto on,16.24271938,0.045454545,98
Apr 13 2021 4 00 AM 152 27 ARS USD 1 02 Avg 24h 152 18 ARS USD 9 241 249 ARS BTC 0 81 BTC,9.35359567,0.080555556,-47
on the 04 13 2021 at 07 02 1BTC was worth 60771 00 Bitcoin Crypto BotcoinUSD Bitfinex,16.17052638,0.068181818,-54
The current price of bitcoin is 60 619 00 It has decreased by 0 204 in the last 24 hours bitcoin btc cryptocurrency,1.21619194,0.080952381,-28
The current price of Bitcoin is 60934 00 The current price of BCash is 677 65 or 0 01112105 BTC The current pr,1.75641274,0.344949495,33
Crypto Top 5 by Market Cap BTC Bitcoin 60 934 00 1 138 63B 0 16 ETH Ethereum 2 165 35 250 54B 0 96,40.83720918,0.261904762,-56
1 Bitcoin price is 60780 14 0 43 1h 2 Ethereum price is 2159 20 0 14 1h 3 Binance Coin price is 548 40,0.39526223,0,15
BTC 60062 00 Up 86 00 0 14 in the last hour bitcoin bitsmart,2.45314024,0,-31
BTC 60153 00 Up 91 00 0 15 in the last hour bitcoin bitsmart,0.59873327,0.288888889,-19.45003428
BTC 59955 00 Down 198 00 0 33 in the last hour bitcoin bitsmart,0.92396509,0.166666667,-29.54996572
BTC 60027 00 Up 72 00 0 12 in the last hour bitcoin bitsmart,1.8250004,0.022727273,112.33659
BTC 59904 00 Down 123 00 0 21 in the last hour bitcoin bitsmart,1.43998222,0.083333333,-28.33659
BTC 60442 00 Up 538 00 0 89 in the last hour bitcoin bitsmart,1.16456598,0.288888889,-52
BTC 60683 00 Up 241 00 0 40 in the last hour bitcoin bitsmart,0.07438263,0.045454545,-10
BTC 60793 00 Up 110 00 0 18 in the last hour bitcoin bitsmart,2.01491582,0.083333333,75
BTC 60452 00 Down 341 00 0 56 in the last hour bitcoin bitsmart,20.3356053,0.003174603,-110
BTC 60542 00 Up 90 00 0 15 in the last hour bitcoin bitsmart,11.31206982,0.003174603,-4.3311013
BTC 60674 00 Up 132 00 0 22 in the last hour bitcoin bitsmart,4.56493495,0,27.3311013
BTC 60595 00 Down 79 00 0 13 in the last hour bitcoin bitsmart,1.48366824,0,-2
RT Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,1.77608313,0.038888889,-89
Tue Apr 13 09 45 28 2021 10 00 USD 60 853 95 Wght 232 167 Blk 679 025 Size 1 241 6 Txs 2 075 Pool 32 254 75 0 MB bitcoin,19.70846755,-0.005555556,-13.7263348
Hourly Price Alert BTC rose by 0 03 to 60 985 00 LTC rose by 1 08 to 258 37 ETH dropped by 1 23 to 2 165,1.03210685,0.038888889,12.4011888
The price of Spaghetti alla Carbonara is 18 002 Satoshis or 0 00018002 BTC 1 BTC 61 050 10 USD 1 USD 1 638 Sat,0.80725311,0.046464646,-43.674854
Top 5 Cryptocurrencies Prices BTC 61 096 20 Bitcoin 0 73 ETH 2 169 69 Ethereum 0 30 BNB 554,0.78021298,0.046464646,-5.99685022
on the 04 13 2021 at 08 00 1BTC was worth 61119 08 Bitcoin Crypto BotcoinUSD Bitfinex,4.82206404,0.045454545,-47.00314978
RT Top 5 Cryptocurrencies Prices BTC 61 096 20 Bitcoin 0 73 ETH 2 169 69 Ethereum 0 30 BNB 554 34 Bi,3.88931487,0.046464646,48
RT Mode Bitcoin trading volumes increase 316 in Q1 07 00 04 13 Apr 2021 MODE News article London Stock Exchange,6.50707654,0,93
The current price of bitcoin is 61 056 00 It has increased by 0 519 in the last 24 hours bitcoin btc cryptocurrency,0.17438978,0.038888889,-38
RT Hourly Price Alert BTC rose by 0 03 to 60 985 00 LTC rose by 1 08 to 258 37 ETH dropped by 1 23 to 2 165 40 U,1.04333767,0,27.36963088
WakeUp with Bitcoin Bitcoin Basics for Beginners with and Black Bitc,2.84675199,-0.044444444,24.63036912
BTCUSD ALERT 2 78 spike in price detected Currently 61490 00 vs 59829 31 at midnight UTC btc bitcoin,1.36130987,0.045454545,12
The current price of Bitcoin is 61283 00 The current price of BCash is 693 70 or 0 01131962 BTC The current pr,3.27529346,0.155555556,137
1 Bitcoin price is 62335 29 2 40 1h 2 Ethereum price is 2192 56 0 55 1h 3 Binance Coin price is 560 36,6.89316704,0.178282828,1
Coinstreet Trading AI Mammon indicator confluence check 5min retracement soon from 61923 2021 04 13T08 15 17 67700,2.28722759,0,30
BTCUSD ALERT The price is surging Up 4 46 Currently 62500 00 vs 59829 31 at midnight UTC btc bitcoin,2.1841939,0.055555556,13.799285
BTC 61022 00 Up 427 00 0 70 in the last hour bitcoin bitsmart,1.38156846,0.022727273,-39.60735372
New Bitcoin all time high 62575 00 USD bitcoin btc,5.85012048,0.1,-72.79066128
RT New Bitcoin all time high 62575 00 USD bitcoin btc,0.23230108,0,-40.40127
bitcoin ATH bitcoin On the way to 1 00 000,1.22279642,0,-3.46137
RT New Bitcoin all time high 62575 00 USD bitcoin btc,0.91082704,0.045454545,23.46137
Price of Bitcoin U 62 412 86 U 52 396 51 R 357 595 00 24H change 2 76 Week change 6 06 Month change 2 68 bitcoin,0.90577859,0,15
RT Bitcoin just made a new all time high,0.4589186,0,-90
Bitcoin crosses Rs 50 00 000 mark,3.53334397,0.045454545,64
Coinstreet Trading AI swing high detected 62845 2021 04 13T08 31 04 906000 00 00 XBTUSD Trading TradingSignals,23.28408882,0.128787879,-7
Coinstreet Trading AI Mammon indicator says start selling trend swing trade counter trend scalp from 62776 2,0.015,0,2
Coinstreet Trading AI swing high detected 62853 2021 04 13T08 22 13 901000 00 00 XBTUSD Trading TradingSignals,2.48124688,0,25
Coinstreet Trading AI Mammon indicator says start selling trend swing trade counter trend scalp from 62773 2,0.38139547,0.166666667,-5
New Bitcoin block 00 56c33ef95ce1d45e5c19d4f7ab26c2e5b8a44faeb2ef 967 transactions transferred a total of 5970 20,8.56574486,0.155555556,58.16852799
The BTC price is at 62625 78 right now Compared to the last tweet the price has dropped by 3 04 0 00,1.01361631,0,37.83147201
RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,0.21885961,0,14
bitcoin is the 1st working time machine Moscow Time is going to 0 00,1.73330324,0,-10
NEW HIGH IN 2021 1 Bitcoin 62 750 00 USD Tuesday April 13th 2021 1 31 16 am on GDAX,0.74591911,0.166666667,22
RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,1.13262547,0,-20
RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,0.1478729,0,3
The price of Spaghetti alla Carbonara is 17 546 Satoshis or 0 00017546 BTC 1 BTC 62 637 00 USD 1 USD 1 597 Sat,0.8056411,0,3.87862206
Bitcoin price in Canadian Dollar BTC XBT BTCCAD BTC Price Now 78 733 54 CAD Avg Last Hour 78 035 22 Av,0.6266124,0,-4.87862206
Top 5 Cryptocurrencies Prices Bitcoin BTC 62 692 65 3 19 Ethereum ETH 2 219 34 2 71 Binanc,4.97141197,0.111111111,-15.37743843
Tesla has currently made 1 185 088 170 00 holding Bitcoin TeslaBTC,1.29942587,0.189393939,35.37743843
So update 03Apr21 my 5 00 usd that coinbase gave me in BTC Made 0 36 This is way I don t throw money at bitco,2.248111,0.022727273,-37
The current price of bitcoin is 62 581 00 It has increased by 3 115 in the last 24 hours bitcoin btc cryptocurrency,0.26567506,0.022727273,-15
THIRD PROFIT MADE 76 000 TRADE SUMMARY GBP JPY INVESTED AMOUNT 100 000 00 PROFIT RATE 76 PROFIT MADE,0.25607944,0.311111111,11
THIRD PROFIT MADE 76 000 TRADE SUMMARY GBP JPY INVESTED AMOUNT 100 000 00 PROFIT RATE 76 PROFIT MADE,0.18033033,0.116666667,-38.232848
RT So update 03Apr21 my 5 00 usd that coinbase gave me in BTC Made 0 36 This is way I don t throw money at bitcoin,2.801677,0.311111111,38.232848
RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,0.19859156,0.022727273,7.516154
Coinstreet Trading AI Mammon indicator says start selling trend swing trade counter trend scalp from 62800 2,1.04020483,0,8.483846
Coinstreet Trading AI Mammon indicator says start selling trend swing trade counter trend scalp from 62779 5,14.10554106,0.068181818,-26.60222036
RT Top 5 Cryptocurrencies Prices Bitcoin BTC 62 692 65 3 19 Ethereum ETH 2 219 34 2 71 Binance Coin,0.11195265,0.126406926,-36.94733946
RT So update 03Apr21 my 5 00 usd that coinbase gave me in BTC Made 0 36 This is way I don t throw money at bitcoin,0.27101709,0,-20.79985518
RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,11.72611039,0.083333333,-25.68228156
RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,0.68561264,0.045454545,34.03169656
The current price of Bitcoin is 62580 00 The current price of BCash is 703 64 or 0 01124385 BTC The current pr,0.52757056,0.166666667,-28
RT If Chainlink Hits 50 00 This Week Giving away 50 00 to every person that leaves a comment retweets and likes this,0.11376862,0.122222222,-7
1 Bitcoin price is 62645 26 3 07 1h 2 Ethereum price is 2211 08 2 40 1h 3 Binance Coin price is 541 97,0.2231547,0.045454545,36.879336
BTC 62537 00 Up 1 515 00 2 42 in the last hour bitcoin bitsmart,0.38336696,0.023809524,-22.879336
RT New Bitcoin all time high 62575 00 USD bitcoin btc,4.22600377,0.047619048,-62
Cryptocurrency Bitcoin hit its all time high of over 62 000 00 Sponsored by bitcoin btc,6.43430254,-0.043434343,-85
RT New Listing BKEX will list VOX Trading pair VOX USDT Trading time 20 00 on Apr 3 UTC 8,0.40966692,-0.043434343,0
How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Et,1.60740258,0.046464646,-31.195384
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,1.18111048,0.038888889,63.195384
RT How to Use the BZ Telegram Bot to Trade Bitcoin in Kenya You will be able to learn how to buy amp sell Bitcoin Ethereum,0.005,0.038888889,-3
XRP 2021 01 01 0 22 2021 02 08 0 41 2021 03 23 0 55 2021 04 05 0 62 2021 04 06 0 90 2021 04 07,0.11088437,0,31
RT XRP 2021 01 01 0 22 2021 02 08 0 41 2021 03 23 0 55 2021 04 05 0 62 2021 04 06 0 90 2021 04 07 1 03,0.18064031,0,5
RT DeriBot Daily Trading Report 31 03 2021 12 00 UTC Bitcoin Trading Robots Comparison Report Balance in BTC 0 0536 Bala,0.73921086,0.166666667,41
RT aus Top 10 Performing Cryptos Of The Week 04 11 April 2021 powered by AUS 1 Bitcoin Gold BTG 203 95 2 NKN,0.22556203,0,9
